#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
マフモフＸグラブ,0,1,8,2,10,99,0,80,122,-1,0,0,2,0,耐寒,2,防御,2,溜め短縮,2,,,,,極上の毛皮,3,ポッケチケットＧ,1,ブランゴの豪剛毛,3,,
マフモフＸミトン,0,2,8,2,10,99,0,44,71,-1,0,0,4,0,耐寒,2,防御,2,溜め短縮,2,,,,,極上の毛皮,3,ポッケチケットＧ,1,ブランゴの豪剛毛,3,,
ユクモノコテ・極天,0,1,8,1,10,99,0,80,122,0,0,1,0,0,回避性能,4,達人,3,,,,,,,ユクモの重木,2,ユクモチケットＧ,1,丸鳥の羽,4,,
ユクモノコテ・極地,0,2,8,1,10,99,0,44,71,0,0,2,0,0,達人,3,回避性能,3,,,,,,,ユクモの重木,2,ユクモチケットＧ,1,丸鳥の羽,4,,
最高級ユアミリスト,0,0,8,2,10,99,0,42,69,-2,-2,-2,-2,0,剥ぎ取り,4,水属性攻撃,2,泡沫,2,,,,,足湯チケット,1,雪獅子の豪剛毛,1,ブランゴの豪剛毛,2,不屈の証,3
ハンターＸアーム,0,1,8,1,9,99,0,88,130,0,0,0,0,0,高速設置,3,捕獲,3,,,,,,,ファンゴの厚毛皮,3,エルトライト鉱石,5,堅牢な骨,3,大猪のぶ厚い皮,2
ハンターＸガード,0,2,8,1,9,99,0,51,78,0,0,0,0,0,捕獲,3,高速設置,2,,,,,,,ファンゴの厚毛皮,3,エルトライト鉱石,5,堅牢な骨,3,大猪のぶ厚い皮,2
ハンターXRアーム,0,1,8,0,10,99,0,84,126,0,0,0,0,0,闘魂,5,観察眼,3,ガード性能,-2,,,,,獰猛化濃縮エキス,1,迅竜の厚鱗,4,カブレライト鉱石,10,,
ハンターXRガード,0,2,8,0,10,99,0,48,75,0,0,0,0,0,闘魂,5,観察眼,3,反動,-2,,,,,獰猛化濃縮エキス,1,迅竜の厚鱗,4,カブレライト鉱石,10,,
ボーンＸアーム,0,1,8,2,9,99,0,92,134,0,0,0,-1,0,鈍器,3,KO,2,捕獲,2,,,,,堅牢な鳥竜骨,2,堅竜骨,2,鋭利な爪,1,,
ボーンＸガード,0,2,8,2,9,99,0,53,80,0,0,0,-1,0,変則射撃,3,KO,2,捕獲,2,,,,,堅牢な鳥竜骨,2,堅竜骨,2,鋭利な爪,1,,
狩人の革篭手Ｘ,0,1,8,1,9,99,0,86,128,0,1,0,0,0,野草知識,6,,,,,,,,,極上の毛皮,3,ガウシカの重角,1,カブレライト鉱石,6,モンスターの特濃,3
狩人の革手袋Ｘ,0,2,8,1,9,99,0,49,76,0,1,0,0,0,野草知識,6,,,,,,,,,極上の毛皮,3,ガウシカの重角,1,カブレライト鉱石,6,モンスターの特濃,3
跳狗竜の革篭手Ｘ,0,1,8,2,9,99,0,88,130,0,0,1,0,0,減気攻撃,6,,,,,,,,,マッカォの厚鱗,4,マッカォの上鱗,10,王者の冠羽,4,龍神カズラ,10
跳狗竜の革手袋Ｘ,0,2,8,2,9,99,0,51,78,0,0,1,0,0,減気攻撃,6,,,,,,,,,マッカォの厚鱗,4,マッカォの上鱗,10,王者の冠羽,4,龍神カズラ,10
狗竜の革篭手Ｘ,0,1,8,2,9,99,0,88,130,0,0,0,1,0,達人,6,,,,,,,,,ジャギィの厚鱗,4,ジャギィの厚皮,3,翼蛇竜の上皮,5,エルトライト鉱石,2
狗竜の革手袋Ｘ,0,2,8,2,9,99,0,51,78,0,0,0,1,0,達人,6,,,,,,,,,ジャギィの厚鱗,4,ジャギィの厚皮,3,翼蛇竜の上皮,5,エルトライト鉱石,2
メルホアＸラーマ,0,1,8,1,9,99,0,96,138,0,1,1,0,0,野草知識,4,採取,4,,,,,,,皇帝バッタ,4,ドスビスカス,2,龍神カズラ,3,鬼人薬グレート,5
メルホアＸアスト,0,2,8,1,9,99,0,57,84,0,1,1,0,0,野草知識,4,採取,4,,,,,,,皇帝バッタ,4,ドスビスカス,2,龍神カズラ,3,鬼人薬グレート,5
メルホアＺラーマ,0,1,8,1,10,99,0,106,148,0,1,1,0,0,採取,7,気まぐれ,3,,,,,,,真紅蓮石,1,ドスビスカス,2,大龍神カズラ,3,鬼人薬グレート,5
メルホアＺアスト,0,2,8,1,10,99,0,63,90,0,1,1,0,0,採取,7,気まぐれ,3,,,,,,,真紅蓮石,1,ドスビスカス,2,大龍神カズラ,3,鬼人薬グレート,5
マカルパＸスリーブ,0,1,8,1,9,99,0,98,140,1,2,-2,0,0,効果持続,5,特殊攻撃,3,,,,,,,砂竜の厚鱗,8,春夜鯉,2,金剛魚,1,調合書④上級編,1
マカルパＸヴァント,0,2,8,1,9,99,0,58,85,1,3,-2,0,0,効果持続,5,特殊攻撃,3,,,,,,,砂竜の厚鱗,8,春夜鯉,2,金剛魚,1,調合書④上級編,1
マカルパＺスリーブ,0,1,8,1,10,99,0,108,150,1,2,-2,0,0,調合数,5,効果持続,3,,,,,,,水竜の特上ヒレ,8,春夜鯉,2,金剛魚,1,調合書⑤達人編,1
マカルパＺヴァント,0,2,8,1,10,99,0,64,91,1,3,-2,0,0,調合数,5,効果持続,3,,,,,,,水竜の特上ヒレ,8,春夜鯉,2,金剛魚,1,調合書⑤達人編,1
オウビートＸマーノ,1,1,8,1,10,99,0,104,146,2,-2,2,-2,3,攻撃,6,属性攻撃,2,,,,,,,皇帝バッタ,3,オオツノアゲハ,2,マレコガネ,3,濃縮麻痺袋,3
オウビートＸブラッソ,1,2,8,1,10,99,0,62,89,3,-2,2,-2,4,攻撃,6,属性攻撃,2,,,,,,,皇帝バッタ,3,オオツノアゲハ,2,マレコガネ,3,濃縮麻痺袋,3
パピメルＸマーノ,2,1,8,1,10,99,0,104,146,2,-2,2,-2,3,攻撃,6,属性攻撃,2,,,,,,,皇帝バッタ,3,オオツノアゲハ,2,マレコガネ,3,濃縮麻痺袋,3
パピメルＸブラッソ,2,2,8,1,10,99,0,62,89,3,-2,2,-2,4,攻撃,6,属性攻撃,2,,,,,,,皇帝バッタ,3,オオツノアゲハ,2,マレコガネ,3,濃縮麻痺袋,3
デスギアＸファオスト,0,1,8,2,10,99,0,102,144,2,1,1,-1,0,狂撃耐性,3,,,,,,,,,禍々しい冥布,1,禍々しい闇布,1,化け鮫の重鋸歯,4,なぞの巨骨,3
デスギアＸベギアデ,0,2,8,2,10,99,0,61,88,3,1,1,-1,0,狂撃耐性,2,,,,,,,,,禍々しい冥布,1,禍々しい闇布,1,化け鮫の重鋸歯,4,なぞの巨骨,3
デスギアXRファオスト,0,1,8,2,10,99,0,98,140,2,1,1,-1,0,属性会心,4,狂撃耐性,2,攻撃,-1,,,,,獰猛な重牙,1,禍々しい冥布,1,赤甲獣の剛爪,4,獰猛化素材(Ｇ級pts),8
デスギアXRベギアデ,0,2,8,2,10,99,0,58,85,3,1,1,-1,0,属性会心,4,狂撃耐性,1,攻撃,-1,,,,,獰猛な重牙,1,禍々しい冥布,1,赤甲獣の剛爪,4,獰猛化素材(Ｇ級pts),8
マギュルＸラーマ,0,1,8,1,9,99,0,92,134,-3,1,0,2,0,気力回復,5,溜め短縮,2,,,,,,,皇帝バッタ,4,ペピポパンプキン,2,龍神カズラ,3,交易チケット,1
マギュルＸアスト,0,2,8,1,9,99,0,53,80,-3,2,0,3,0,気力回復,5,溜め短縮,2,,,,,,,皇帝バッタ,4,ペピポパンプキン,2,龍神カズラ,3,交易チケット,1
エーデルＸラーマ,0,1,8,1,10,99,0,90,132,-1,3,-1,0,0,野草知識,8,広域,3,,,,,,,ベルナチケットＧ,1,星見の花,1,特大水袋,2,ユクモの重木,2
エーデルＸアスト,0,2,8,1,10,99,0,52,79,-1,4,-1,0,0,野草知識,8,広域,3,,,,,,,ベルナチケットＧ,1,星見の花,1,特大水袋,2,ユクモの重木,2
スカルダＸマーノ,1,1,8,1,10,99,0,102,144,3,-1,-1,-1,3,特殊会心,4,痛撃,2,本気,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,特上な腹袋,3,濃縮麻痺袋,4
スカルダＸブラッソ,1,2,8,1,10,99,0,61,88,4,-1,-1,-1,3,特殊会心,3,痛撃,2,本気,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,特上な腹袋,3,濃縮麻痺袋,4
スパイオＸマーノ,2,1,8,1,10,99,0,102,144,3,-1,-1,-1,3,特殊会心,4,痛撃,2,本気,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,特上な腹袋,3,濃縮麻痺袋,4
スパイオＸブラッソ,2,2,8,1,10,99,0,61,88,4,-1,-1,-1,3,特殊会心,3,痛撃,2,本気,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,特上な腹袋,3,濃縮麻痺袋,4
アロイＸアーム,0,1,8,0,10,99,0,110,152,-1,0,-1,-1,0,風圧,5,研ぎ師,4,達人,1,,,,,メランジェ鉱石,3,エルトライト鉱石,5,ドラグライト鉱石,7,大地の結晶,15
アロイＸガード,0,2,8,0,10,99,0,66,93,-1,0,-1,-1,0,風圧,5,装填速度,4,達人,2,,,,,メランジェ鉱石,3,エルトライト鉱石,5,ドラグライト鉱石,7,大地の結晶,15
アロイXRアーム,0,1,8,0,10,99,0,102,144,-1,0,-1,-1,0,風圧,9,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,6,夜鳥の特上羽鱗,6,,
アロイXRガード,0,2,8,0,10,99,0,61,88,-1,0,-1,-1,0,風圧,9,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,6,夜鳥の特上羽鱗,6,,
バトルＸアーム,0,1,8,1,10,99,0,110,152,1,-1,-1,0,0,攻撃,5,ガード性能,2,盗み無効,1,,,,,マボロシチョウ,3,翼蛇竜の特上皮,2,ブランゴの豪剛毛,5,ユニオン鉱石,4
バトルＸガード,0,2,8,1,10,99,0,66,93,2,-1,-1,0,0,攻撃,5,反動,2,盗み無効,1,,,,,マボロシチョウ,3,翼蛇竜の特上皮,2,ブランゴの豪剛毛,5,ユニオン鉱石,4
インゴットＸアーム,0,1,8,1,10,99,0,112,154,-1,-1,1,0,0,氷属性攻撃,7,,,,,,,,,真紅蓮石,1,メランジェ鉱石,3,獄炎石,6,ユニオン鉱石,10
インゴットＸガード,0,2,8,1,10,99,0,67,94,-1,-1,2,0,0,氷属性攻撃,6,,,,,,,,,真紅蓮石,1,メランジェ鉱石,3,獄炎石,6,ユニオン鉱石,10
インゴットXRアーム,0,1,8,1,10,99,0,104,146,-1,-1,1,0,0,風圧,4,氷属性攻撃,4,運気,-2,,,,,獰猛な重爪,1,真紅蓮石,1,迅竜の厚鱗,4,,
インゴットXRガード,0,2,8,1,10,99,0,62,89,-1,-1,2,0,0,氷属性攻撃,4,風圧,3,運気,-2,,,,,獰猛な重爪,1,真紅蓮石,1,迅竜の厚鱗,4,,
ハイメタＸアーム,0,1,8,0,10,99,0,110,152,0,-1,2,-1,0,雷耐性,3,聴覚保護,2,属性攻撃,1,,,,,メランジェ鉱石,5,ノヴァクリスタル,1,雷光エキス,5,雷電袋,1
ハイメタＸガード,0,2,8,0,10,99,0,66,93,0,-1,3,-1,0,雷耐性,3,聴覚保護,2,属性攻撃,1,,,,,メランジェ鉱石,5,ノヴァクリスタル,1,雷光エキス,5,雷電袋,1
ハイメタＺアーム,0,1,8,1,10,99,0,110,152,0,-1,2,-1,0,納刀,4,抜刀会心,2,聴覚保護,1,,,,,溶岩竜の重殻,3,メランジェ鉱石,2,獄炎石,2,盾蟹の剛爪,5
ハイメタＺガード,0,2,8,1,10,99,0,66,93,0,-1,3,-1,0,納刀,4,重撃弾強化,2,聴覚保護,1,,,,,溶岩竜の重殻,3,メランジェ鉱石,2,獄炎石,2,盾蟹の剛爪,5
Ｋ・ロブスタＸアーム,0,1,8,1,10,99,0,102,144,-1,4,-1,-1,-1,回避性能,2,泡沫,2,節食,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,砂竜の特上ヒレ,2,水竜の厚鱗,4
Ｋ・ロブスタＸガード,0,2,8,1,10,99,0,61,88,-1,5,-1,-1,-1,回避性能,2,泡沫,2,節食,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,砂竜の特上ヒレ,2,水竜の厚鱗,4
ヴァイクＸアーム,0,1,8,1,10,99,0,110,152,0,3,-2,-1,0,水属性攻撃,5,攻撃,2,斬れ味,1,,,,,メランジェ鉱石,2,ヨロイシダイ,3,水竜の特上ヒレ,3,金剛魚,2
ヴァイクＸガード,0,2,8,1,10,99,0,66,93,0,4,-2,-1,0,水属性攻撃,5,攻撃,2,弾薬節約,1,,,,,メランジェ鉱石,2,ヨロイシダイ,3,水竜の特上ヒレ,3,金剛魚,2
パティシエＸマンシュ,0,1,8,1,10,99,0,102,144,2,0,0,2,-2,炎熱適応,2,効果持続,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,真珠色の艶皮,2,高級お食事券,2
パティシエＸミトン,0,2,8,1,10,99,0,61,88,4,0,0,2,-2,炎熱適応,2,効果持続,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,真珠色の艶皮,2,高級お食事券,2
グルニャンＸマンシュ,0,1,8,0,11,99,0,116,158,1,1,1,1,1,研ぎ師,4,スタミナ,3,食欲,3,,,,,ビストロチケットＧ,1,獰猛化濃縮エキス,1,ココットチケットＧ,1,巨獣の豪剛毛,4
グルニャンＸミトン,0,2,8,0,11,99,0,69,96,1,1,1,1,1,弾薬節約,4,スタミナ,3,食欲,3,,,,,ビストロチケットＧ,1,獰猛化濃縮エキス,1,ココットチケットＧ,1,巨獣の豪剛毛,4
ロワーガＸマーノ,1,1,8,0,10,99,0,110,152,-2,0,2,-2,2,納刀研磨,4,会心強化,3,達人,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,飛甲虫の斬羽,5,にが虫,10
ロワーガＸブラッソ,1,2,8,0,10,99,0,66,93,-2,0,3,-2,3,弾薬節約,4,会心強化,3,達人,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,飛甲虫の斬羽,5,にが虫,10
ファルメルＸマーノ,2,1,8,0,10,99,0,110,152,-2,0,3,-2,2,納刀研磨,4,会心強化,3,達人,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,飛甲虫の斬羽,5,にが虫,10
ファルメルＸブラッソ,2,2,8,0,10,99,0,66,93,-2,0,3,-2,3,弾薬節約,4,会心強化,3,達人,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,飛甲虫の斬羽,5,にが虫,10
エコールＸアーム,2,1,8,1,10,99,0,102,144,0,0,0,0,0,狂撃耐性,3,痛撃,2,千里眼,2,,,,,不屈の証,1,極上の毛皮,2,千刃竜の刻爪,4,奇猿狐の豪剛毛,3
エコールＸガード,2,2,8,1,10,99,0,61,88,0,0,0,0,0,狂撃耐性,3,痛撃,2,千里眼,2,,,,,不屈の証,1,極上の毛皮,2,千刃竜の刻爪,4,奇猿狐の豪剛毛,3
ブレイブＸアーム,0,1,8,0,11,99,0,106,148,0,0,0,0,0,火属性攻撃,5,乗り,5,闘魂,1,,,,,獰猛化狩猟の証Ⅴ,1,ベルナチケットＧ,1,極上の毛皮,2,鎧竜の重殻,2
ブレイブＸガード,0,2,8,0,11,99,0,63,90,1,1,1,1,1,火属性攻撃,5,乗り,5,闘魂,1,,,,,獰猛化狩猟の証Ⅴ,1,ベルナチケットＧ,1,極上の毛皮,2,鎧竜の重殻,2
アーティアＸアーム,0,1,8,1,11,99,0,112,154,1,-2,-2,2,3,雷属性攻撃,5,高速設置,3,,,,,,,神代の破片,1,太古の破片,2,メランジェ鉱石,3,カブレライト鉱石,10
アーティアＸガード,0,2,8,1,11,99,0,67,94,3,-2,-2,2,3,雷属性攻撃,5,高速設置,3,,,,,,,神代の破片,1,太古の破片,2,メランジェ鉱石,3,カブレライト鉱石,10
アーティアXRアーム,0,1,8,1,11,99,0,106,148,1,-2,-2,2,3,高速設置,6,対防御DOWN,5,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,メランジェ鉱石,10,,
アーティアXRガード,0,2,8,1,11,99,0,63,90,3,-2,-2,2,3,対防御DOWN,5,高速設置,5,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,メランジェ鉱石,10,,
メイドＸグラブ,2,1,8,1,10,99,0,102,144,0,0,0,0,0,采配,2,運気,2,剛撃,2,,,,,ココットチケットＧ,1,真珠色の艶皮,4,ファンゴの厚毛皮,3,モンスターの濃汁,3
プライベートＸカフス,2,2,8,1,10,99,0,61,88,0,0,0,0,0,采配,2,運気,2,裏稼業,2,,,,,ココットチケットＧ,1,真珠色の艶皮,4,ファンゴの厚毛皮,3,モンスターの濃汁,3
撫子・雅【蕾袖】,2,1,8,1,10,99,0,102,144,0,0,0,0,0,無心,2,我慢,2,千里眼,2,観察眼,2,,,ユクモチケットＧ,1,ユクモの重木,2,雪獅子の豪剛毛,4,ピュアクリスタル,2
桔梗・雅【蕾袖】,2,2,8,1,10,99,0,61,88,0,0,0,0,0,無心,2,我慢,2,千里眼,2,観察眼,2,,,ユクモチケットＧ,1,ユクモの重木,2,雪獅子の豪剛毛,4,ピュアクリスタル,2
ホークＸアーム,1,1,8,1,11,99,0,114,156,0,0,0,0,0,食事,4,狂撃耐性,3,体術,1,,,,,★生産素材未入力,1,,,,,,
ホークＸガード,1,2,8,1,11,99,0,68,95,0,0,0,0,0,食事,4,狂撃耐性,3,体術,1,,,,,★生産素材未入力,1,,,,,,
サージュＸグラブ,0,1,8,2,11,99,0,114,156,0,0,0,0,0,細菌学,3,捕獲,3,,,,,,,龍歴院チケットＧ,1,雲羊鹿の重角,2,獰猛な強竜骨,2,斬竜の獄炎状殻,2
サージュＸカフス,0,2,8,2,11,99,0,68,95,0,0,0,0,0,細菌学,3,捕獲,3,,,,,,,龍歴院チケットＧ,1,雲羊鹿の重角,2,獰猛な強竜骨,2,斬竜の獄炎状殻,2
ドーベルＸアーム,0,1,8,0,11,99,0,116,158,-2,0,0,0,4,気絶,5,属性会心,2,属性耐性,1,,,,,重竜骨,2,いにしえの巨龍骨,3,泡狐竜の剛爪,2,堅牢な鳥竜骨,6
ドーベルＸガード,0,2,8,0,11,99,0,69,96,-2,0,0,0,5,気絶,5,属性会心,2,属性耐性,1,,,,,重竜骨,2,いにしえの巨龍骨,3,泡狐竜の剛爪,2,堅牢な鳥竜骨,6
スカラーＸグラブ,2,1,8,1,11,99,0,114,156,0,0,0,0,0,回避性能,4,笛,3,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,泡狐竜の特錦ヒレ,2,メランジェ鉱石,5
スカラーＸカフス,2,2,8,2,11,99,0,68,95,0,0,0,0,0,精密射撃,3,回避性能,3,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,泡狐竜の特錦ヒレ,2,メランジェ鉱石,5
セイラーＸグラブ,2,1,8,2,11,99,0,114,156,0,0,0,0,0,溜め短縮,3,回避性能,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,水竜の厚鱗,4,砕竜の剛拳,3
セイラーＸカフス,2,2,8,2,11,99,0,68,95,0,0,0,0,0,溜め短縮,3,回避性能,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,水竜の厚鱗,4,砕竜の剛拳,3
マリネロＸグラブ,2,1,8,1,11,99,0,114,156,0,0,0,0,0,特殊攻撃,3,達人,3,連撃,3,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,泡狐竜の厚鱗,3,水竜の厚鱗,3
マリネロＸカフス,2,2,8,1,11,99,0,68,95,0,0,0,0,0,特殊攻撃,3,速射,3,達人,3,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,泡狐竜の厚鱗,3,水竜の厚鱗,3
ジャギィＸアーム,0,1,8,2,9,99,0,90,132,-2,0,0,0,0,火属性攻撃,4,攻撃,2,体力,2,,,,,ジャギィの厚鱗,4,ジャギィの厚皮,3,ランポスの厚鱗,3,エルトライト鉱石,3
ジャギィＸガード,0,2,8,2,9,99,0,52,79,-2,0,0,0,0,火属性攻撃,3,攻撃,2,体力,2,,,,,ジャギィの厚鱗,4,ジャギィの厚皮,3,ランポスの厚鱗,3,エルトライト鉱石,3
マッカォＸアーム,0,1,8,2,9,99,0,92,134,-2,0,0,0,0,KO,2,重撃,1,,,,,,,マッカォの厚鱗,4,跳狗竜の上鱗,4,モンスターの特濃,4,モンスターの濃汁,5
マッカォＸガード,0,2,8,2,9,99,0,53,80,-2,1,1,1,1,KO,2,重撃,1,,,,,,,マッカォの厚鱗,4,跳狗竜の上鱗,4,モンスターの特濃,4,モンスターの濃汁,5
ランポスＸアーム,0,1,8,2,10,99,0,92,134,0,0,0,-2,0,水属性攻撃,5,気絶,3,攻撃,2,,,,,ランポスの大剛爪,2,ランポスの大厚皮,3,皇帝バッタ,1,カブレライト鉱石,2
ランポスＸガード,0,2,8,2,10,99,0,53,80,0,1,1,-2,0,水属性攻撃,5,気絶,3,攻撃,2,,,,,ランポスの大剛爪,2,ランポスの大厚皮,3,皇帝バッタ,1,カブレライト鉱石,2
ギアノスＸアーム,0,1,8,1,9,99,0,92,134,0,0,-1,2,0,氷属性攻撃,3,本気,3,だるま,2,,,,,ギアノスの厚鱗,2,ギアノスの大上皮,4,鬼蛙の堅殻,2,堅竜骨,2
ギアノスＸガード,0,2,8,1,9,99,0,53,80,0,0,-1,3,0,氷属性攻撃,3,本気,3,だるま,2,,,,,ギアノスの厚鱗,2,ギアノスの大上皮,4,鬼蛙の堅殻,2,堅竜骨,2
ゲネポスＸアーム,0,1,8,1,10,99,0,94,136,0,0,1,-2,0,麻痺,5,雷属性攻撃,2,気配,2,,,,,ゲネポスの大厚皮,1,ゲネポスの大剛牙,2,ゲネポスの麻痺牙,7,エルトライト鉱石,2
ゲネポスＸガード,0,2,8,1,10,99,0,54,81,1,0,2,-2,0,麻痺,5,雷属性攻撃,2,気配,2,,,,,ゲネポスの大厚皮,1,ゲネポスの大剛牙,2,ゲネポスの麻痺牙,7,エルトライト鉱石,2
GXゲネポスアーム,0,1,8,2,10,99,0,100,142,0,0,1,-2,0,攻撃,3,特殊攻撃,2,属性攻撃,-1,,,,,ちいさな研精石,1,ゲネポスの大厚皮,4,ゲネポスの大上皮,5,エルトライト鉱石,3
GXゲネポスガード,0,2,8,2,10,99,0,60,87,1,0,2,-2,0,攻撃,3,特殊攻撃,2,属性攻撃,-1,,,,,ちいさな研精石,1,ゲネポスの大厚皮,4,ゲネポスの大上皮,5,エルトライト鉱石,3
ランゴＸアーム,0,1,8,2,9,99,0,94,136,-2,1,1,1,2,納刀,3,跳躍,2,,,,,,,ランゴスタの斬羽,1,ランゴスタの堅殻,4,カブレライト鉱石,3,モンスターの特濃,1
ランゴＸガード,0,2,8,2,9,99,0,54,81,-2,2,2,2,3,納刀,3,跳躍,2,,,,,,,ランゴスタの斬羽,1,ランゴスタの堅殻,4,カブレライト鉱石,3,モンスターの特濃,1
GXランゴアーム,0,1,8,2,10,99,0,104,146,-2,1,1,1,2,剣術,2,回避距離,2,,,,,,,ちいさな研精石,1,ランゴスタの斬羽,3,ランゴスタの堅殻,5,濃縮麻痺袋,4
GXランゴガード,0,2,8,2,10,99,0,62,89,-2,2,2,2,3,散弾強化,2,回避距離,2,,,,,,,ちいさな研精石,1,ランゴスタの斬羽,3,ランゴスタの堅殻,5,濃縮麻痺袋,4
タロスＸアーム,0,1,8,2,10,99,0,96,138,-1,-1,-1,-1,4,龍耐性,4,龍属性攻撃,1,,,,,,,カンタロスの斬羽,1,カンタロスの薄羽,3,カブレライト鉱石,5,モンスターの特濃,1
タロスＸガード,0,2,8,2,10,99,0,57,84,-1,-1,-1,-1,6,龍耐性,4,龍属性攻撃,1,,,,,,,カンタロスの斬羽,1,カンタロスの薄羽,3,カブレライト鉱石,5,モンスターの特濃,1
GXタロスアーム,0,1,8,1,10,99,0,100,142,-1,-1,-1,-1,4,龍属性攻撃,3,ガード性能,3,体術,-2,,,,,ちいさな研精石,1,カンタロスの斬羽,3,カンタロスの堅殻,10,ピュアクリスタル,2
GXタロスガード,0,2,8,1,10,99,0,60,87,-1,-1,-1,-1,6,龍属性攻撃,3,精密射撃,3,体術,-2,,,,,ちいさな研精石,1,カンタロスの斬羽,3,カンタロスの堅殻,10,ピュアクリスタル,2
タロスXRアーム,0,1,8,0,10,99,0,94,136,-1,-1,-1,-1,4,龍耐性,6,龍属性攻撃,6,,,,,,,獰猛な重爪,1,カンタロスの斬羽,4,カンタロスの堅殻,10,獰猛化素材(上位pts),8
タロスXRガード,0,2,8,0,10,99,0,54,81,-1,-1,-1,-1,6,龍属性攻撃,6,龍耐性,5,,,,,,,獰猛な重爪,1,カンタロスの斬羽,4,カンタロスの堅殻,10,獰猛化素材(上位pts),8
ブナハＸグローブ,0,1,8,2,9,99,0,94,136,-2,0,0,0,2,属性耐性,2,斬れ味,2,,,,,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,特上な腹袋,2,モンスターの濃汁,2
ブナハＸカフス,0,2,8,2,9,99,0,54,81,-2,1,1,1,3,属性耐性,2,弾薬節約,2,,,,,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,特上な腹袋,2,モンスターの濃汁,2
クンチュウＸアーム,0,1,8,2,9,99,0,98,140,0,1,1,1,1,ガード性能,5,鈍器,3,体術,-2,,,,,盾虫の重殻,5,盾虫の堅殻,3,モンスターの特濃,2,ユニオン鉱石,1
クンチュウＸガード,0,2,8,2,9,99,0,58,85,0,2,2,2,2,精密射撃,5,重撃弾強化,3,体術,-2,,,,,盾虫の重殻,5,盾虫の堅殻,3,モンスターの特濃,2,ユニオン鉱石,1
モスＸパンチ,0,0,8,1,9,99,0,33,60,0,0,0,0,0,茸食,3,食事,2,,,,,,,モスの厚苔皮,1,ファンゴの厚毛皮,4,極上の毛皮,3,マレコガネ,5
リノプロＸアーム,0,1,8,2,9,99,0,94,136,2,0,0,-2,0,水属性攻撃,4,,,,,,,,,草食種の大重骨,2,草食竜の堅殻,3,大地の結晶,6,,
リノプロＸガード,0,2,8,2,9,99,0,54,81,3,0,0,-2,0,水属性攻撃,4,,,,,,,,,草食種の大重骨,2,草食竜の堅殻,3,大地の結晶,6,,
ファンゴＸアーム,0,1,8,2,10,99,0,98,140,0,2,-2,1,0,攻撃,5,,,,,,,,,大猪のぶ厚い皮,3,大猪の大剛牙,3,堅牢な骨,3,ブランゴの豪剛毛,5
ファンゴＸガード,0,2,8,2,10,99,0,58,85,0,3,-2,1,0,攻撃,4,,,,,,,,,大猪のぶ厚い皮,3,大猪の大剛牙,3,堅牢な骨,3,ブランゴの豪剛毛,5
アシラＸアーム,0,1,8,0,9,99,0,100,142,-2,0,-2,0,0,防御,4,体術,4,加護,4,,,,,青熊獣の重殻,3,青熊獣の重腕甲,3,青熊獣の剛毛,3,特上な腹袋,2
アシラＸガード,0,2,8,0,9,99,0,60,87,-2,0,-2,0,0,防御,4,加護,4,体術,3,,,,,青熊獣の重殻,3,青熊獣の重腕甲,3,青熊獣の剛毛,3,特上な腹袋,2
ガレオスＸアーム,0,1,8,1,9,99,0,100,142,2,0,0,-3,0,攻撃,3,火耐性,2,,,,,,,砂竜の特上ヒレ,3,砂竜の重牙,3,重厚な牙,5,エルトライト鉱石,5
