#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
アロイXRメイル,0,1,8,1,10,99,0,102,144,-1,0,-1,-1,0,研ぎ師,6,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,3,土砂竜の重殻,5,獰猛化素材(Ｇ級pts),5
アロイXRレジスト,0,2,8,1,10,99,0,61,88,-1,0,-1,-1,0,装填速度,6,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,3,土砂竜の重殻,5,獰猛化素材(Ｇ級pts),5
バトルＸメイル,0,1,8,2,10,99,0,110,152,1,-1,-1,0,0,盗み無効,3,ガード性能,3,,,,,,,マボロシチョウ,4,翼蛇竜の特上皮,2,ファンゴの厚毛皮,5,ユニオン鉱石,4
バトルＸレジスト,0,2,8,2,10,99,0,66,93,2,-1,-1,0,0,盗み無効,3,反動,3,,,,,,,マボロシチョウ,4,翼蛇竜の特上皮,2,ファンゴの厚毛皮,5,ユニオン鉱石,4
インゴットＸメイル,0,1,8,1,10,99,0,112,154,-1,-1,1,0,0,風圧,5,氷属性攻撃,4,運気,-2,,,,,真紅蓮石,1,エルトライト鉱石,3,ユニオン鉱石,6,幻鳥竜玉,1
インゴットＸレジスト,0,2,8,1,10,99,0,67,94,-1,-1,2,0,0,風圧,5,氷属性攻撃,4,運気,-2,,,,,真紅蓮石,1,エルトライト鉱石,3,ユニオン鉱石,6,幻鳥竜玉,1
インゴットXRメイル,0,1,8,0,10,99,0,104,146,-1,-1,1,0,0,氷属性攻撃,7,,,,,,,,,獰猛な強竜骨,1,真紅蓮石,2,土砂竜の重殻,4,獰猛化素材(Ｇ級pts),5
インゴットXRレジスト,0,2,8,0,10,99,0,62,89,-1,-1,2,0,0,氷属性攻撃,7,,,,,,,,,獰猛な強竜骨,1,真紅蓮石,2,土砂竜の重殻,4,獰猛化素材(Ｇ級pts),5
ハイメタＸメイル,0,1,8,1,10,99,0,110,152,0,-1,2,-1,0,雷耐性,4,聴覚保護,1,属性攻撃,1,,,,,メランジェ鉱石,5,ノヴァクリスタル,1,ランポスの厚鱗,3,ドラグライト鉱石,10
ハイメタＸレジスト,0,2,8,1,10,99,0,66,93,0,-1,3,-1,0,雷耐性,4,聴覚保護,1,属性攻撃,1,,,,,メランジェ鉱石,5,ノヴァクリスタル,1,ランポスの厚鱗,3,ドラグライト鉱石,10
ハイメタＺメイル,0,1,8,1,10,99,0,110,152,0,-1,2,-1,0,抜刀会心,3,,,,,,,,,岩竜の重殻,2,メランジェ鉱石,2,極上黒真珠,2,鬼蛙の重殻,4
ハイメタＺレジスト,0,2,8,1,10,99,0,66,93,0,-1,3,-1,0,重撃弾強化,3,,,,,,,,,岩竜の重殻,2,メランジェ鉱石,2,極上黒真珠,2,鬼蛙の重殻,4
Ｋ・ロブスタＸシェル,0,1,8,0,10,99,0,102,144,-1,4,-1,-1,-1,回避性能,2,泡沫,2,節食,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,水竜の特上ヒレ,2,砂竜の厚鱗,4
Ｋ・ロブスタＸスキン,0,2,8,0,10,99,0,61,88,-1,5,-1,-1,-1,回避性能,2,泡沫,2,節食,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,水竜の特上ヒレ,2,砂竜の厚鱗,4
ヴァイクＸメイル,0,1,8,0,10,99,0,110,152,0,3,-2,-1,0,水属性攻撃,2,斬れ味,2,攻撃,1,,,,,メランジェ鉱石,2,ヨロイシダイ,3,溶岩竜の特上ヒレ,3,金剛魚,2
ヴァイクＸレジスト,0,2,8,0,10,99,0,66,93,0,4,-2,-1,0,水属性攻撃,2,攻撃,1,弾薬節約,1,,,,,メランジェ鉱石,2,ヨロイシダイ,3,溶岩竜の特上ヒレ,3,金剛魚,2
ビストロＸスーツ,0,1,8,1,10,99,0,98,140,3,1,0,2,0,食事,3,肉食,3,回復量,-1,,,,,桃毛獣の豪剛毛,5,ビストロチケットＧ,2,雪獅子の豪剛毛,4,特産キノコキムチ,8
ビストロＸベスト,0,2,8,1,10,99,0,58,85,4,1,0,3,0,食事,3,肉食,3,回復量,-1,,,,,桃毛獣の豪剛毛,5,ビストロチケットＧ,2,雪獅子の豪剛毛,4,特産キノコキムチ,8
パティシエＸスーツ,0,1,8,0,10,99,0,102,144,2,0,0,2,-2,炎熱適応,2,効果持続,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,白兎獣の重腹甲,2,高級お食事券,1
パティシエＸベスト,0,2,8,0,10,99,0,61,88,4,0,0,2,-2,炎熱適応,2,効果持続,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,白兎獣の重腹甲,2,高級お食事券,1
グルニャンＸスーツ,0,1,8,0,11,99,0,116,158,1,1,1,1,1,研ぎ師,2,スタミナ,2,回復量,2,食欲,1,,,ビストロチケットＧ,1,獰猛化濃縮エキス,1,ベルナチケットＧ,1,雷狼竜の雷電毛,4
グルニャンＸベスト,0,2,8,0,11,99,0,69,96,1,1,1,1,1,弾薬節約,2,スタミナ,2,回復量,2,食欲,1,,,ビストロチケットＧ,1,獰猛化濃縮エキス,1,ベルナチケットＧ,1,雷狼竜の雷電毛,4
ロワーガＸペット,1,1,8,1,10,99,0,110,152,-2,0,2,-2,2,達人,2,納刀研磨,1,会心強化,1,,,,,マボロシチョウ,2,オオクワアゲハ,3,ランゴスタの斬羽,5,不死虫,10
ロワーガＸペクトス,1,2,8,1,10,99,0,66,93,-2,0,3,-2,3,達人,2,弾薬節約,1,会心強化,1,,,,,マボロシチョウ,2,オオクワアゲハ,3,ランゴスタの斬羽,5,不死虫,10
ファルメルＸペット,2,1,8,1,10,99,0,110,152,-2,0,3,-2,2,達人,2,納刀研磨,1,会心強化,1,,,,,マボロシチョウ,2,オオクワアゲハ,3,ランゴスタの斬羽,5,不死虫,10
ファルメルＸペクトス,2,2,8,1,10,99,0,66,93,-2,0,3,-2,3,達人,2,弾薬節約,1,会心強化,1,,,,,マボロシチョウ,2,オオクワアゲハ,3,ランゴスタの斬羽,5,不死虫,10
エコールＸスーツ,2,1,8,0,10,99,0,102,144,0,0,0,0,0,千里眼,4,狂撃耐性,3,痛撃,1,,,,,不屈の証,1,極上の毛皮,2,鬼蛙の堅殻,6,奇猿狐の豪剛毛,3
エコールＸベスト,2,2,8,0,10,99,0,61,88,0,0,0,0,0,千里眼,4,狂撃耐性,2,痛撃,1,,,,,不屈の証,1,極上の毛皮,2,鬼蛙の堅殻,6,奇猿狐の豪剛毛,3
ブレイブＸメイル,0,1,8,1,11,99,0,106,148,0,0,0,0,0,乗り,3,闘魂,2,,,,,,,獰猛化狩猟の証Ⅴ,1,ベルナチケットＧ,1,極上の毛皮,2,重甲虫の重殻,3
ブレイブＸレジスト,0,2,8,1,11,99,0,63,90,1,1,1,1,1,乗り,3,闘魂,2,,,,,,,獰猛化狩猟の証Ⅴ,1,ベルナチケットＧ,1,極上の毛皮,2,重甲虫の重殻,3
アーティアＸメイル,0,1,8,1,11,99,0,112,154,1,-2,-2,2,3,頑強,2,雷属性攻撃,1,,,,,,,神代の破片,1,太古の破片,2,メランジェ鉱石,5,ノヴァクリスタル,6
アーティアＸレジスト,0,2,8,1,11,99,0,67,94,3,-2,-2,2,3,頑強,2,,,,,,,,,神代の破片,1,太古の破片,2,メランジェ鉱石,5,ノヴァクリスタル,6
アーティアXRメイル,0,1,8,2,11,99,0,106,148,1,-2,-2,2,3,対防御DOWN,7,走行継続,4,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,メランジェ鉱石,10,獰猛化素材(Ｇ級pts),8
アーティアXRレジスト,0,2,8,2,11,99,0,63,90,3,-2,-2,2,3,対防御DOWN,7,走行継続,4,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,メランジェ鉱石,10,獰猛化素材(Ｇ級pts),8
メイドＸスーツ,2,1,8,1,10,99,0,102,144,0,0,0,0,0,采配,2,運気,2,剛撃,1,,,,,ココットチケットＧ,1,溶岩竜の厚鱗,3,ランゴスタの斬羽,3,モンスターの濃汁,3
プライベートＸベスト,2,2,8,1,10,99,0,61,88,0,0,0,0,0,采配,2,運気,2,裏稼業,1,,,,,ココットチケットＧ,1,溶岩竜の厚鱗,3,ランゴスタの斬羽,3,モンスターの濃汁,3
撫子・雅【花衣】,2,1,8,0,10,99,0,102,144,0,0,0,0,0,無心,2,我慢,2,千里眼,2,観察眼,2,,,ユクモチケットＧ,1,ユクモの重木,2,絞蛇竜の厚皮,5,ピュアクリスタル,2
桔梗・雅【花衣】,2,2,8,0,10,99,0,61,88,0,0,0,0,0,無心,2,我慢,2,千里眼,2,観察眼,1,,,ユクモチケットＧ,1,ユクモの重木,2,絞蛇竜の厚皮,5,ピュアクリスタル,2
ホークＸスーツ,1,1,8,0,11,99,0,114,156,0,0,0,0,0,体術,4,狂撃耐性,3,食事,3,,,,,不屈の証,1,極上の毛皮,2,黒蝕竜の厚鱗,4,奇猿狐の豪剛毛,2
ホークＸベスト,1,2,8,0,11,99,0,68,95,0,0,0,0,0,体術,4,食事,3,狂撃耐性,2,,,,,不屈の証,1,極上の毛皮,2,黒蝕竜の厚鱗,4,奇猿狐の豪剛毛,2
サージュＸスーツ,0,1,8,2,11,99,0,114,156,0,0,0,0,0,捕獲,3,,,,,,,,,龍歴院チケットＧ,1,首鳴竜の特上皮,3,獰猛な重爪,2,巨獣の豪剛毛,3
サージュＸベスト,0,2,8,2,11,99,0,68,95,0,0,0,0,0,捕獲,2,,,,,,,,,龍歴院チケットＧ,1,首鳴竜の特上皮,3,獰猛な重爪,2,巨獣の豪剛毛,3
ドーベルＸメイル,0,1,8,1,11,99,0,116,158,-2,0,0,0,4,気絶,3,属性耐性,2,属性会心,2,,,,,重竜骨,2,いにしえの巨龍骨,3,斬竜の重牙,2,竜骨【小】,20
ドーベルＸレジスト,0,2,8,1,11,99,0,69,96,-2,0,0,0,5,気絶,3,属性耐性,2,属性会心,2,,,,,重竜骨,2,いにしえの巨龍骨,3,斬竜の重牙,2,竜骨【小】,20
スカラーＸスーツ,2,1,8,2,11,99,0,114,156,0,0,0,0,0,回避性能,3,笛,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,潜口竜の重殻,4,メランジェ鉱石,5
スカラーＸベスト,2,2,8,2,11,99,0,68,95,0,0,0,0,0,回避性能,3,精密射撃,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,潜口竜の重殻,4,メランジェ鉱石,5
セイラーＸスーツ,2,1,8,1,11,99,0,114,156,0,0,0,0,0,回避性能,3,溜め短縮,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,真珠色の艶皮,4,海竜の上皮,5
セイラーＸベスト,2,2,8,1,11,99,0,68,95,0,0,0,0,0,回避性能,3,溜め短縮,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,真珠色の艶皮,4,海竜の上皮,5
マリネロＸスーツ,2,1,8,1,11,99,0,114,156,0,0,0,0,0,特殊攻撃,2,達人,1,連撃,1,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,氷牙竜の厚毛皮,3,海竜の上皮,7
マリネロＸベスト,2,2,8,1,11,99,0,68,95,0,0,0,0,0,特殊攻撃,2,速射,1,達人,1,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,氷牙竜の厚毛皮,3,海竜の上皮,7
ズワロＸマント,0,1,8,0,9,99,0,90,132,-2,2,0,-1,1,水属性攻撃,7,回復速度,3,,,,,,,草食種の大重骨,2,垂皮竜の上皮,4,ファンゴの厚毛皮,2,大猪の硬い皮,2
ズワロＸケープ,0,2,8,0,9,99,0,52,79,-2,3,0,-1,1,水属性攻撃,6,回復速度,3,,,,,,,草食種の大重骨,2,垂皮竜の上皮,4,ファンゴの厚毛皮,2,大猪の硬い皮,2
ジャギィＸメイル,0,1,8,1,9,99,0,90,132,-2,0,0,0,0,攻撃,3,体力,3,,,,,,,ジャギィの厚鱗,4,鳥竜種の牙,15,マッカォの厚鱗,3,エルトライト鉱石,2
ジャギィＸレジスト,0,2,8,1,9,99,0,52,79,-2,0,0,0,0,攻撃,3,体力,3,,,,,,,ジャギィの厚鱗,4,鳥竜種の牙,15,マッカォの厚鱗,3,エルトライト鉱石,2
マッカォＸメイル,0,1,8,1,9,99,0,92,134,-2,0,0,0,0,跳躍,4,KO,2,,,,,,,跳狗竜の厚鱗,3,跳狗竜の大赤皮,2,鳥竜種の牙,15,エルトライト鉱石,5
マッカォＸレジスト,0,2,8,1,9,99,0,53,80,-2,1,1,1,1,跳躍,4,KO,2,,,,,,,跳狗竜の厚鱗,3,跳狗竜の大赤皮,2,鳥竜種の牙,15,エルトライト鉱石,5
ランポスＸメイル,0,1,8,0,10,99,0,92,134,0,0,0,-2,0,気絶,5,攻撃,1,,,,,,,ランポスの大厚皮,4,ランポスの大剛爪,2,カブレライト鉱石,4,極上の毛皮,2
ランポスＸレジスト,0,2,8,0,10,99,0,53,80,0,1,1,-2,0,気絶,5,攻撃,1,,,,,,,ランポスの大厚皮,4,ランポスの大剛爪,2,カブレライト鉱石,4,極上の毛皮,2
ギアノスＸメイル,0,1,8,1,9,99,0,92,134,0,0,-1,2,0,氷属性攻撃,5,,,,,,,,,ギアノスの大厚皮,3,ギアノスの厚鱗,3,水獣の上鱗,2,王族カナブン,3
ギアノスＸレジスト,0,2,8,1,9,99,0,53,80,0,0,-1,3,0,氷属性攻撃,5,,,,,,,,,ギアノスの大厚皮,3,ギアノスの厚鱗,3,水獣の上鱗,2,王族カナブン,3
ゲネポスＸメイル,0,1,8,1,9,99,0,94,136,0,0,1,-2,0,麻痺,3,雷属性攻撃,3,気配,1,,,,,ゲネポスの厚鱗,4,ゲネポスの大上皮,4,強力麻痺袋,3,特上な腹袋,3
ゲネポスＸレジスト,0,2,8,1,9,99,0,54,81,1,0,2,-2,0,麻痺,3,雷属性攻撃,3,気配,1,,,,,ゲネポスの厚鱗,4,ゲネポスの大上皮,4,強力麻痺袋,3,特上な腹袋,3
GXゲネポスメイル,0,1,8,1,10,99,0,100,142,0,0,1,-2,0,攻撃,4,特殊攻撃,2,属性攻撃,-1,,,,,ちいさな研精石,1,ゲネポスの大剛牙,4,ゲネポスの厚鱗,5,皇帝バッタ,3
GXゲネポスレジスト,0,2,8,1,10,99,0,60,87,1,0,2,-2,0,攻撃,4,特殊攻撃,1,属性攻撃,-1,,,,,ちいさな研精石,1,ゲネポスの大剛牙,4,ゲネポスの厚鱗,5,皇帝バッタ,3
ランゴＸメイル,0,1,8,2,9,99,0,94,136,-2,1,1,1,2,納刀,2,跳躍,1,,,,,,,ランゴスタの斬羽,3,ランゴスタの薄羽,3,ドラグライト鉱石,2,王族カナブン,3
ランゴＸレジスト,0,2,8,2,9,99,0,54,81,-2,2,2,2,3,納刀,2,跳躍,1,,,,,,,ランゴスタの斬羽,3,ランゴスタの薄羽,3,ドラグライト鉱石,2,王族カナブン,3
GXランゴメイル,0,1,8,1,9,99,0,104,146,-2,1,1,1,2,剣術,2,回避距離,2,,,,,,,ちいさな研精石,1,ランゴスタの斬羽,4,ランゴスタの堅殻,4,皇帝バッタ,3
GXランゴレジスト,0,2,8,1,9,99,0,62,89,-2,2,2,2,3,散弾強化,2,回避距離,2,,,,,,,ちいさな研精石,1,ランゴスタの斬羽,4,ランゴスタの堅殻,4,皇帝バッタ,3
タロスＸメイル,0,1,8,1,10,99,0,96,138,-1,-1,-1,-1,4,龍属性攻撃,5,龍耐性,2,,,,,,,カンタロスの斬羽,1,カンタロスの堅殻,4,大地の結晶,4,王族カナブン,5
タロスＸレジスト,0,2,8,1,10,99,0,57,84,-1,-1,-1,-1,6,龍属性攻撃,5,龍耐性,2,,,,,,,カンタロスの斬羽,1,カンタロスの堅殻,4,大地の結晶,4,王族カナブン,5
GXタロスメイル,0,1,8,1,10,99,0,100,142,-1,-1,-1,-1,4,龍属性攻撃,3,ガード性能,3,体術,-1,,,,,ちいさな研精石,1,カンタロスの斬羽,4,特上な腹袋,4,マレコガネ,4
GXタロスレジスト,0,2,8,1,10,99,0,60,87,-1,-1,-1,-1,6,龍属性攻撃,3,精密射撃,3,体術,-1,,,,,ちいさな研精石,1,カンタロスの斬羽,4,特上な腹袋,4,マレコガネ,4
タロスXRメイル,0,1,8,2,10,99,0,94,136,-1,-1,-1,-1,4,窮地,3,,,,,,,,,獰猛な重爪,1,カンタロスの斬羽,7,モンスターの濃汁,5,獰猛化素材(上位pts),8
タロスXRレジスト,0,2,8,2,10,99,0,54,81,-1,-1,-1,-1,6,窮地,3,,,,,,,,,獰猛な重爪,1,カンタロスの斬羽,7,モンスターの濃汁,5,獰猛化素材(上位pts),8
ブナハＸスーツ,0,1,8,1,9,99,0,94,136,-2,0,0,0,2,特殊攻撃,4,斬れ味,1,,,,,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,モンスターの特濃,2,皇帝バッタ,1
ブナハＸベスト,0,2,8,1,9,99,0,54,81,-2,1,1,1,3,特殊攻撃,4,弾薬節約,1,,,,,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,モンスターの特濃,2,皇帝バッタ,1
モスＸブレスト,0,0,8,2,9,99,0,33,60,0,0,0,0,0,茸食,2,食事,1,,,,,,,モスの厚苔皮,1,ファンゴの厚毛皮,3,大猪の大剛牙,1,カブレライト鉱石,3
リノプロＸメイル,0,1,8,1,9,99,0,94,136,2,0,0,-2,0,水属性攻撃,3,砲術,2,,,,,,,草食種の大重骨,2,草食竜の堅殻,1,草食竜の頭殻,1,エルトライト鉱石,2
リノプロＸレジスト,0,2,8,1,9,99,0,54,81,3,0,0,-2,0,水属性攻撃,3,砲術,2,,,,,,,草食種の大重骨,2,草食竜の堅殻,1,草食竜の頭殻,1,エルトライト鉱石,2
ファンゴＸメイル,0,1,8,1,9,99,0,98,140,0,2,-2,1,0,底力,4,攻撃,2,加護,-4,,,,,大猪のぶ厚い皮,5,重厚な骨,3,ファンゴの上毛皮,5,白兎獣の豪剛毛,2
ファンゴＸレジスト,0,2,8,1,9,99,0,58,85,0,3,-2,1,0,底力,4,攻撃,2,加護,-4,,,,,大猪のぶ厚い皮,5,重厚な骨,3,ファンゴの上毛皮,5,白兎獣の豪剛毛,2
アシラＸメイル,0,1,8,0,9,99,0,100,142,-2,0,-2,0,0,防御,4,体術,3,加護,1,,,,,青熊獣の豪剛毛,5,青熊獣の重殻,2,飛甲虫の斬羽,3,皇帝バッタ,2
アシラＸレジスト,0,2,8,0,9,99,0,60,87,-2,0,-2,0,0,防御,4,体術,3,加護,1,,,,,青熊獣の豪剛毛,5,青熊獣の重殻,2,飛甲虫の斬羽,3,皇帝バッタ,2
ガレオスＸメイル,0,1,8,1,9,99,0,100,142,2,0,0,-3,0,水属性攻撃,4,耐暑,10,,,,,,,砂竜の特上ヒレ,3,砂竜の厚鱗,3,砂竜の重牙,2,ノヴァクリスタル,2
ガレオスＸレジスト,0,2,8,1,9,99,0,60,87,2,0,0,-3,0,水属性攻撃,4,耐暑,10,,,,,,,砂竜の特上ヒレ,3,砂竜の厚鱗,3,砂竜の重牙,2,ノヴァクリスタル,2
GXガレオスメイル,0,1,8,1,9,99,0,104,146,2,0,0,-3,0,睡眠,3,耐震,2,水属性攻撃,2,,,,,ちいさな研精石,1,砂竜の特上ヒレ,4,金剛魚,1,カブレライト鉱石,10
GXガレオスレジスト,0,2,8,1,9,99,0,62,89,2,0,0,-3,0,睡眠,3,耐震,2,水属性攻撃,2,,,,,ちいさな研精石,1,砂竜の特上ヒレ,4,金剛魚,1,カブレライト鉱石,10
ドロスＸメイル,0,1,8,1,9,99,0,88,130,-2,4,-1,0,0,節食,5,体術,2,,,,,,,水生獣の厚皮,3,柔軟な厚皮,3,極上の毛皮,3,水獣の尻尾,1
ドロスＸレジスト,0,2,8,1,9,99,0,51,78,-2,5,-1,0,0,節食,5,体術,2,,,,,,,水生獣の厚皮,3,柔軟な厚皮,3,極上の毛皮,3,水獣の尻尾,1
コトルＸメイル,0,1,8,2,10,99,0,98,140,4,-2,0,-1,0,ガード強化,4,回避性能,3,,,,,,,溶岩獣の厚鱗,4,溶岩竜の上鱗,6,柔軟な厚皮,4,エルトライト鉱石,5
コトルＸレジスト,0,2,8,2,10,99,0,58,85,5,-2,0,-1,0,変則射撃,4,回避性能,3,,,,,,,溶岩獣の厚鱗,4,溶岩竜の上鱗,6,柔軟な厚皮,4,エルトライト鉱石,5
ムーファＸスーツ,0,1,8,0,9,99,0,90,132,-1,0,2,3,0,雷属性攻撃,4,耐寒,3,逆上,2,,,,,極上の毛皮,4,雲羊鹿の毛玉,2,雲羊鹿の角,4,大猪の大剛牙,3
ムーファＸジャケット,0,2,8,0,9,99,0,52,79,-1,0,3,4,0,雷属性攻撃,4,耐寒,3,逆上,2,,,,,極上の毛皮,4,雲羊鹿の毛玉,2,雲羊鹿の角,4,大猪の大剛牙,3
ランポスーツＸボディ,0,1,8,1,10,99,0,84,126,1,2,1,1,1,運気,2,腹減り,-2,,,,,,,ランポスの大厚皮,2,ランポスの厚鱗,4,鳴き袋,5,極上の毛皮,5
ランポスーツＸウェア,0,2,8,1,10,99,0,48,75,1,3,1,1,1,運気,1,腹減り,-2,,,,,,,ランポスの大厚皮,2,ランポスの厚鱗,4,鳴き袋,5,極上の毛皮,5
ギアノスーツＸボディ,0,1,8,1,9,99,0,88,130,1,1,1,2,1,運気,2,腹減り,-2,,,,,,,ギアノスの大厚皮,3,ギアノスの厚鱗,4,ギアノスの大上皮,3,砂竜の特上ヒレ,3
ギアノスーツＸウェア,0,2,8,1,9,99,0,51,78,1,1,1,3,1,運気,1,腹減り,-2,,,,,,,ギアノスの大厚皮,3,ギアノスの厚鱗,4,ギアノスの大上皮,3,砂竜の特上ヒレ,3
ゲネポスーツＸボディ,0,1,8,1,10,99,0,84,126,1,1,2,1,1,運気,2,腹減り,-2,,,,,,,ゲネポスの大厚皮,2,ゲネポスの厚鱗,4,強力麻痺袋,3,極上の毛皮,2
ゲネポスーツＸウェア,0,2,8,1,10,99,0,48,75,1,1,3,1,1,運気,1,腹減り,-2,,,,,,,ゲネポスの大厚皮,2,ゲネポスの厚鱗,4,強力麻痺袋,3,極上の毛皮,2
イーオスーツＸボディ,0,1,8,1,10,99,0,88,130,2,1,1,1,1,運気,2,腹減り,-2,,,,,,,イーオスの大厚皮,2,イーオスの厚鱗,4,猛毒袋,3,柔軟な厚皮,4
イーオスーツＸウェア,0,2,8,1,10,99,0,51,78,3,1,1,1,1,運気,1,腹減り,-2,,,,,,,イーオスの大厚皮,2,イーオスの厚鱗,4,猛毒袋,3,柔軟な厚皮,4
ガブラスーツＸボディ,0,1,8,1,9,99,0,84,126,1,1,1,1,2,運気,2,腹減り,-2,,,,,,,翼蛇竜の特上皮,3,翼蛇竜の上皮,4,エルトライト鉱石,3,強竜骨,2
ガブラスーツＸウェア,0,2,8,1,9,99,0,48,75,1,1,1,1,3,運気,1,腹減り,-2,,,,,,,翼蛇竜の特上皮,3,翼蛇竜の上皮,4,エルトライト鉱石,3,強竜骨,2
イーオスＸメイル,0,1,8,2,10,99,0,102,144,2,-1,-1,0,0,観察眼,3,毒,2,,,,,,,イーオスの厚鱗,2,イーオスの毒牙,4,エルトライト鉱石,6,重厚な骨,3
イーオスＸレジスト,0,2,8,2,10,99,0,61,88,3,-1,-1,0,0,観察眼,3,毒,2,,,,,,,イーオスの厚鱗,2,イーオスの毒牙,4,エルトライト鉱石,6,重厚な骨,3
GXイーオスメイル,0,1,8,2,10,99,0,108,150,2,-1,-1,0,0,火耐性,3,根性,2,,,,,,,高密度の研精石,1,イーオスの厚紫鱗,4,イーオスの厚鱗,5,皇帝バッタ,3
GXイーオスレジスト,0,2,8,2,10,99,0,64,91,3,-1,-1,0,0,火耐性,3,根性,2,,,,,,,高密度の研精石,1,イーオスの厚紫鱗,4,イーオスの厚鱗,5,皇帝バッタ,3
クックＸメイル,0,1,8,1,9,99,0,102,144,3,-1,0,-3,0,攻撃,4,火属性攻撃,2,防御,-3,,,,,怪鳥の厚鱗,2,怪鳥の重殻,3,怪鳥の厚翼膜,1,堅牢な骨,3
クックＸレジスト,0,2,8,1,9,99,0,61,88,4,-1,0,-3,0,攻撃,4,火属性攻撃,2,防御,-3,,,,,怪鳥の厚鱗,2,怪鳥の重殻,3,怪鳥の厚翼膜,1,堅牢な骨,3
ケチャＸメイル,0,1,8,1,9,99,0,100,142,-2,2,-1,0,1,体術,2,気力回復,2,回避距離,2,笛,1,,,奇猿狐の地獄耳,2,奇猿狐の剛毛,5,重厚な骨,1,マレコガネ,3
ケチャＸレジスト,0,2,8,1,9,99,0,60,87,-2,3,-1,0,1,体術,2,回避距離,2,気力回復,1,調合数,1,,,奇猿狐の地獄耳,2,奇猿狐の剛毛,5,重厚な骨,1,マレコガネ,3
ウルクＸメイル,0,1,8,1,9,99,0,98,140,-3,1,0,3,0,跳躍,3,回避性能,2,スタミナ,1,,,,,白兎獣の重腹甲,3,白兎獣の豪剛毛,3,ギアノスの厚鱗,5,皇帝バッタ,2
ウルクＸレジスト,0,2,8,1,9,99,0,58,85,-3,1,0,4,0,跳躍,3,回避性能,2,スタミナ,1,,,,,白兎獣の重腹甲,3,白兎獣の豪剛毛,3,ギアノスの厚鱗,5,皇帝バッタ,2
ゲリョスＸメイル,0,1,8,2,10,99,0,102,144,-3,1,4,-1,0,毒,4,防御,1,スタミナ,1,,,,,毒怪鳥の厚翼膜,2,ゴム質の特上皮,3,モンスターの特濃,2,ゲネポスの大厚皮,3
ゲリョスＸレジスト,0,2,8,2,10,99,0,61,88,-3,1,5,-1,0,毒,3,防御,1,スタミナ,1,,,,,毒怪鳥の厚翼膜,2,ゴム質の特上皮,3,モンスターの特濃,2,ゲネポスの大厚皮,3
ゲリョスXRメイル,0,1,8,1,10,99,0,96,138,-3,1,4,-1,0,スタミナ,6,腹減り,-4,,,,,,,獰猛化毒怪鳥特皮,1,毒怪鳥の厚翼膜,4,獰猛な強毒液,1,毒怪鳥素材(上位pts),8
ゲリョスXRレジスト,0,2,8,1,10,99,0,57,84,-3,1,5,-1,0,スタミナ,6,腹減り,-4,,,,,,,獰猛化毒怪鳥特皮,1,毒怪鳥の厚翼膜,4,獰猛な強毒液,1,毒怪鳥素材(上位pts),8
カブラＸメイル,0,1,8,1,9,99,0,102,144,2,-3,-1,0,1,抜刀減気,2,気力回復,2,耐震,1,,,,,鬼蛙の厚鱗,3,鬼蛙の剛爪,2,草食種の大重骨,3,カワズの大殿油,3
カブラＸレジスト,0,2,8,1,9,99,0,61,88,3,-3,-1,0,1,射法,2,気力回復,2,耐震,1,,,,,鬼蛙の厚鱗,3,鬼蛙の剛爪,2,草食種の大重骨,3,カワズの大殿油,3
ザザミＸメイル,0,1,8,0,9,99,0,104,146,-1,3,-3,0,1,ガード性能,4,防御,2,,,,,,,盾蟹の重殻,3,盾蟹の堅殻,5,皇帝バッタ,3,堅竜骨,2
ザザミＸレジスト,0,2,8,0,9,99,0,62,89,-1,4,-3,0,1,反動,4,防御,2,,,,,,,盾蟹の重殻,3,盾蟹の堅殻,5,皇帝バッタ,3,堅竜骨,2
