#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,入手時期集村(0=or/1=and),初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
骸装甲・覇【頭骨】,0,0,7,1,8,99,0,70,142,-1,-1,-1,-1,-2,逆上,2,窮地,2,回復速度,-3,,,,,尖骸棘殻,2,発光する上粘液,1,骸頭骨,4,堅竜骨,3
屍装甲・覇【頭骨】,0,0,7,1,8,99,0,35,71,-1,-1,-1,-1,-1,逆上,3,窮地,2,回復速度,-3,,,,,尖骸棘殻,2,発光する上粘液,1,骸頭骨,4,堅竜骨,3
アスリスタヘルム,0,0,7,1,8,99,0,70,142,0,2,1,1,-4,チャンス,2,無心,2,気まぐれ,-2,,,,,骸龍の青斑皮,2,骸龍の口腕甲,1,発光する上粘液,1,火竜の骨髄,2
アスリスタマスク,0,0,7,1,8,99,0,35,71,0,2,1,1,-3,無心,3,チャンス,2,気まぐれ,-2,,,,,骸龍の青斑皮,2,骸龍の口腕甲,1,発光する上粘液,1,火竜の骨髄,2
エスカドラワイズ,0,0,7,0,8,99,0,76,148,0,0,0,0,-4,属性耐性,2,属性攻撃,2,属性会心,2,,,,,砕けた天角,4,天をつらぬく角,1,煌黒龍の逆鱗,4,巨獣の頭殻,2
エスカドラサジェス,0,0,7,0,8,99,0,38,74,0,0,0,0,-4,属性耐性,3,属性攻撃,2,属性会心,2,,,,,砕けた天角,4,天をつらぬく角,1,煌黒龍の逆鱗,4,巨獣の頭殻,2
エスカドラＲワイズ,0,0,7,1,8,99,0,72,144,0,0,0,0,-4,属性攻撃,5,,,,,,,,,天をつらぬく角,3,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
エスカドラＲサジェス,0,0,7,1,8,99,0,36,72,0,0,0,0,-4,属性攻撃,6,,,,,,,,,天をつらぬく角,3,獰猛な蝕龍鱗,2,古龍の浄血,1,獰猛化素材(上位pts),8
竜王の隻眼,0,0,7,0,8,99,0,20,56,2,2,2,2,2,炎熱適応,4,,,,,,,,,煌黒龍の逆鱗,3,覇竜の上鱗,3,崩竜の腹鱗,3,,
鷹見の羽飾り,0,0,7,0,2,6,1,20,56,0,0,0,0,0,千里眼,15,,,,,,,,,※ポッケ村長依頼,1,,,,,,
隼刃の羽飾り,0,0,7,0,2,6,1,20,56,0,0,0,0,0,達人,15,,,,,,,,,※ユクモ村長依頼,1,,,,,,
鶴寿の羽飾り,0,0,7,0,2,6,1,20,56,0,0,0,0,0,体力,15,,,,,,,,,※ベルナ村長依頼,1,,,,,,
剣聖のピアス,0,0,7,0,7,99,0,20,92,0,0,0,0,0,剣術,10,,,,,,,,,※闘技大会,1,,,,,,
増弾のピアス,0,0,7,0,7,99,0,20,56,0,0,0,0,0,装填数,10,,,,,,,,,※闘技大会,1,,,,,,
斬炎のピアス,0,0,7,1,99,10,0,30,66,0,0,0,0,0,火属性攻撃,10,,,,,,,,,※村上位クリア,1,,,,,,
雷電のピアス,0,0,7,1,99,10,0,30,66,0,0,0,0,0,雷属性攻撃,10,,,,,,,,,※村上位クリア,1,,,,,,
巨氷のピアス,0,0,7,1,99,10,0,30,66,0,0,0,0,0,氷属性攻撃,10,,,,,,,,,※村上位クリア,1,,,,,,
水狐のピアス,0,0,7,1,99,10,0,30,66,0,0,0,0,0,水属性攻撃,10,,,,,,,,,※村上位クリア,1,,,,,,
龍彗のピアス,0,0,7,1,99,10,0,30,66,0,0,0,0,0,龍属性攻撃,10,,,,,,,,,※村上位クリア,1,,,,,,
レザーＸヘルム,0,0,8,1,9,99,0,76,118,0,0,0,0,0,採取,3,気まぐれ,3,,,,,,,極上の毛皮,1,上質な毛皮,3,エルトライト鉱石,1,,
レザーＸキャップ,0,0,8,1,9,99,0,40,67,0,1,1,0,0,採取,4,気まぐれ,3,,,,,,,極上の毛皮,1,上質な毛皮,3,エルトライト鉱石,1,,
チェーンＸヘルム,0,0,8,3,9,99,0,78,120,0,0,1,0,0,節食,3,体力,1,,,,,,,エルトライト鉱石,2,ユニオン鉱石,3,カブレライト鉱石,5,,
チェーンＸキャップ,0,0,8,3,9,99,0,41,68,0,0,1,1,0,節食,3,体力,2,,,,,,,エルトライト鉱石,2,ユニオン鉱石,3,カブレライト鉱石,5,,
ベルダーＸターバン,0,0,8,1,10,99,0,80,122,0,1,0,0,0,広域,4,加護,3,,,,,,,極上の毛皮,2,ベルナチケットＧ,1,雲羊鹿の毛玉,2,柔軟な厚皮,2
ベルダーＸキャップ,0,0,8,2,10,99,0,44,71,0,2,0,0,0,加護,3,広域,3,,,,,,,極上の毛皮,2,ベルナチケットＧ,1,雲羊鹿の毛玉,2,柔軟な厚皮,2
ハントＸヘルム,0,0,8,2,10,99,0,80,122,1,0,0,0,0,千里眼,3,爆弾強化,2,,,,,,,エルトライト鉱石,2,ココットチケットＧ,1,極上の毛皮,5,モンスターの濃汁,5
ハントＸキャップ,0,0,8,2,10,99,0,44,71,2,0,0,0,0,千里眼,4,爆弾強化,2,,,,,,,エルトライト鉱石,2,ココットチケットＧ,1,極上の毛皮,5,モンスターの濃汁,5
マフモフＸフード,0,0,8,2,10,99,0,80,122,-1,0,0,2,0,防御,2,溜め短縮,2,耐寒,1,,,,,極上の毛皮,2,ポッケチケットＧ,1,大猪のぶ厚い皮,1,,
マフモフＸキャップ,0,0,8,2,10,99,0,44,71,-1,0,0,4,0,溜め短縮,3,防御,2,耐寒,1,,,,,極上の毛皮,2,ポッケチケットＧ,1,大猪のぶ厚い皮,1,,
ユクモノカサ・極天,0,0,8,1,10,99,0,80,122,0,0,1,0,0,達人,3,回避性能,3,,,,,,,ユクモの重木,1,ユクモチケットＧ,1,丸鳥の特上羽,2,,
ユクモノカサ・極地,0,0,8,1,10,99,0,44,71,0,0,2,0,0,達人,4,回避性能,3,,,,,,,ユクモの重木,1,ユクモチケットＧ,1,丸鳥の特上羽,2,,
最高級ユアミタオル,0,0,8,1,10,99,0,42,69,-2,-2,-2,-2,0,水属性攻撃,3,泡沫,3,剥ぎ取り,3,,,,,足湯チケット,1,雪獅子の豪剛毛,3,ブランゴの豪剛毛,3,不屈の証,2
ハンターＸヘルム,0,0,8,0,9,99,0,88,130,0,0,0,0,0,狩人,3,捕獲,3,高速設置,2,,,,,ファンゴの厚毛皮,1,エルトライト鉱石,3,堅竜骨,3,極上の毛皮,2
ハンターＸキャップ,0,0,8,0,9,99,0,51,78,0,0,0,0,0,狩人,3,高速設置,3,捕獲,3,,,,,ファンゴの厚毛皮,1,エルトライト鉱石,3,堅竜骨,3,極上の毛皮,2
ハンターXRヘルム,0,0,8,2,10,99,0,84,126,0,0,0,0,0,闘魂,5,ガード性能,-4,,,,,,,獰猛化濃縮エキス,1,化け鮫の特上ヒレ,3,カブレライト鉱石,10,,
ハンターXRキャップ,0,0,8,2,10,99,0,48,75,0,0,0,0,0,闘魂,5,観察眼,2,反動,-4,,,,,獰猛化濃縮エキス,1,化け鮫の特上ヒレ,3,カブレライト鉱石,10,,
ボーンＸヘルム,0,0,8,1,9,99,0,92,134,0,0,0,-1,0,KO,4,鈍器,2,捕獲,2,,,,,堅牢な鳥竜骨,2,堅竜骨,2,なぞの頭骨,5,,
ボーンＸキャップ,0,0,8,1,9,99,0,53,80,0,0,0,-1,0,KO,4,変則射撃,2,捕獲,2,,,,,堅牢な鳥竜骨,2,堅竜骨,2,なぞの頭骨,5,,
混沌のパオ・真,0,0,8,2,9,99,0,94,136,2,-2,0,0,0,特殊攻撃,5,,,,,,,,,ファンゴの厚毛皮,4,混沌茸,4,オオマヒシメジ,3,交易チケット,1
混沌のヅァン・真,0,0,8,2,9,99,0,54,81,4,-2,0,0,0,特殊攻撃,6,,,,,,,,,ファンゴの厚毛皮,4,混沌茸,4,オオマヒシメジ,3,交易チケット,1
メルホアＸフロール,0,0,8,1,9,99,0,96,138,0,1,1,0,0,野草知識,3,採取,2,,,,,,,皇帝バッタ,4,ドスビスカス,2,龍神カズラ,3,狩技ドリンク,1
メルホアＸブルーメ,0,0,8,1,9,99,0,57,84,0,1,1,0,0,野草知識,3,採取,3,,,,,,,皇帝バッタ,4,ドスビスカス,2,龍神カズラ,3,狩技ドリンク,1
メルホアＺフロール,0,0,8,1,10,99,0,106,148,0,1,1,0,0,気まぐれ,8,採取,3,,,,,,,真紅蓮石,1,ドスビスカス,2,大龍神カズラ,3,狩技ドリンク,1
メルホアＺブルーメ,0,0,8,1,10,99,0,63,90,0,1,1,0,0,気まぐれ,8,採取,4,,,,,,,真紅蓮石,1,ドスビスカス,2,大龍神カズラ,3,狩技ドリンク,1
マカルパＸフード,0,0,8,1,9,99,0,98,140,1,2,-2,0,0,調合成功率,4,特殊攻撃,2,効果持続,2,,,,,砂竜の特上ヒレ,4,春夜鯉,2,金剛魚,1,調合書④上級編,1
マカルパＸブランシ,0,0,8,1,9,99,0,58,85,1,3,-2,0,0,調合成功率,5,特殊攻撃,2,効果持続,2,,,,,砂竜の特上ヒレ,4,春夜鯉,2,金剛魚,1,調合書④上級編,1
マカルパＺフード,0,0,8,1,10,99,0,108,150,1,2,-2,0,0,調合成功率,4,調合数,2,効果持続,1,,,,,水竜の特上ヒレ,4,春夜鯉,2,金剛魚,1,調合書⑤達人編,1
マカルパＺブランシ,0,0,8,1,10,99,0,64,91,1,3,-2,0,0,調合成功率,5,調合数,2,効果持続,1,,,,,水竜の特上ヒレ,4,春夜鯉,2,金剛魚,1,調合書⑤達人編,1
オウビートＸテスタ,1,0,8,1,9,99,0,104,146,2,-2,2,-2,3,攻撃,5,体術,2,属性攻撃,1,,,,,皇帝バッタ,3,オオツノアゲハ,2,雷光エキス,5,業炎袋,3
オウビートＸカプト,1,0,8,1,9,99,0,62,89,3,-2,2,-2,4,攻撃,5,体術,3,属性攻撃,1,,,,,皇帝バッタ,3,オオツノアゲハ,2,雷光エキス,5,業炎袋,3
パピメルＸテスタ,2,0,8,1,9,99,0,104,146,2,-2,2,-2,3,攻撃,5,体術,2,属性攻撃,1,,,,,皇帝バッタ,3,オオツノアゲハ,2,雷光エキス,5,業炎袋,3
パピメルＸカプト,2,0,8,1,9,99,0,62,89,3,-2,2,-2,4,攻撃,5,体術,3,属性攻撃,1,,,,,皇帝バッタ,3,オオツノアゲハ,2,雷光エキス,5,業炎袋,3
デスギアＸゲヒル,0,0,8,1,10,99,0,102,144,2,1,1,-1,0,龍属性攻撃,4,狂撃耐性,2,,,,,,,禍々しい冥布,1,禍々しい闇布,2,溶岩竜の重牙,4,なぞの巨骨,3
デスギアＸゼレ,0,0,8,1,10,99,0,61,88,3,1,1,-1,0,龍属性攻撃,4,狂撃耐性,3,,,,,,,禍々しい冥布,1,禍々しい闇布,2,溶岩竜の重牙,4,なぞの巨骨,3
デスギアXRゲヒル,0,0,8,0,10,99,0,98,140,2,1,1,-1,0,狂撃耐性,7,回避性能,-3,,,,,,,獰猛な重牙,1,禍々しい冥布,1,火竜の剛翼爪,4,獰猛化素材(Ｇ級pts),8
デスギアXRゼレ,0,0,8,0,10,99,0,58,85,3,1,1,-1,0,狂撃耐性,8,回避性能,-3,,,,,,,獰猛な重牙,1,禍々しい冥布,1,火竜の剛翼爪,4,獰猛化素材(Ｇ級pts),8
どんぐりＸヘルム,0,0,8,1,10,99,0,92,134,2,2,0,-2,0,砲術,6,采配,4,装填数,3,,,,,オトモチケットＧ,1,エルトライト鉱石,5,獄炎石,2,業炎袋,4
どんぐりＸキャップ,0,0,8,1,10,99,0,53,80,3,3,0,-2,0,砲術,6,采配,5,装填数,3,,,,,オトモチケットＧ,1,エルトライト鉱石,5,獄炎石,2,業炎袋,4
マギュルＸフロール,0,0,8,1,9,99,0,92,134,-3,1,0,2,0,火属性攻撃,6,気力回復,2,,,,,,,皇帝バッタ,4,ペピポパンプキン,2,龍神カズラ,3,交易チケット,1
マギュルＸブルーメ,0,0,8,1,9,99,0,53,80,-3,2,0,3,0,火属性攻撃,7,気力回復,2,,,,,,,皇帝バッタ,4,ペピポパンプキン,2,龍神カズラ,3,交易チケット,1
エーデルＸフロール,0,0,8,2,10,99,0,90,132,-1,3,-1,0,0,広域,3,野草知識,3,,,,,,,ベルナチケットＧ,1,星見の花,1,特大水袋,2,ユクモの重木,2
エーデルＸブルーメ,0,0,8,2,10,99,0,52,79,-1,4,-1,0,0,野草知識,4,広域,3,,,,,,,ベルナチケットＧ,1,星見の花,1,特大水袋,2,ユクモの重木,2
スカルダＸテスタ,1,0,8,1,10,99,0,102,144,3,-1,-1,-1,3,本気,3,痛撃,2,特殊会心,1,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,飛甲虫の斬羽,3,濃縮麻痺袋,4
スカルダＸカプト,1,0,8,1,10,99,0,61,88,4,-1,-1,-1,3,本気,3,痛撃,2,特殊会心,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,飛甲虫の斬羽,3,濃縮麻痺袋,4
スパイオＸテスタ,2,0,8,1,10,99,0,102,144,3,-1,-1,-1,3,本気,3,痛撃,2,特殊会心,1,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,飛甲虫の斬羽,3,濃縮麻痺袋,4
スパイオＸカプト,2,0,8,1,10,99,0,61,88,4,-1,-1,-1,3,本気,3,痛撃,2,特殊会心,2,,,,,オオゲキ毒クモリ,1,オオ毒クモリ,2,飛甲虫の斬羽,3,濃縮麻痺袋,4
アロイＸヘルム,0,0,8,1,10,99,0,110,152,-1,0,-1,-1,0,風圧,4,研ぎ師,3,達人,3,,,,,メランジェ鉱石,3,エルトライト鉱石,5,ユニオン鉱石,5,円盤石,10
アロイＸキャップ,0,0,8,1,10,99,0,66,93,-1,0,-1,-1,0,風圧,4,装填速度,3,達人,3,,,,,メランジェ鉱石,3,エルトライト鉱石,5,ユニオン鉱石,5,円盤石,10
アロイXRヘルム,0,0,8,1,10,99,0,102,144,-1,0,-1,-1,0,達人,7,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,5,水竜の厚鱗,5,,
アロイXRキャップ,0,0,8,1,10,99,0,61,88,-1,0,-1,-1,0,達人,8,,,,,,,,,獰猛化狩猟の証Ⅳ,1,エルトライト鉱石,5,水竜の厚鱗,5,,
バトルＸヘルム,0,0,8,2,10,99,0,110,152,1,-1,-1,0,0,攻撃,3,盗み無効,2,,,,,,,メランジェ鉱石,4,縞模様の特上皮,2,盾虫の重殻,4,堅竜骨,2
バトルＸキャップ,0,0,8,2,10,99,0,66,93,2,-1,-1,0,0,攻撃,4,盗み無効,2,,,,,,,メランジェ鉱石,4,縞模様の特上皮,2,盾虫の重殻,4,堅竜骨,2
インゴットＸヘルム,0,0,8,2,10,99,0,112,154,-1,-1,1,0,0,氷属性攻撃,6,,,,,,,,,真紅蓮石,1,ピュアクリスタル,1,ユニオン鉱石,5,大竜玉,1
インゴットＸキャップ,0,0,8,2,10,99,0,67,94,-1,-1,2,0,0,氷属性攻撃,7,,,,,,,,,真紅蓮石,1,ピュアクリスタル,1,ユニオン鉱石,5,大竜玉,1
インゴットXRヘルム,0,0,8,0,10,99,0,104,146,-1,-1,1,0,0,風圧,8,運気,-2,,,,,,,獰猛な重牙,1,真紅蓮石,2,岩竜の重殻,5,獰猛化素材(Ｇ級pts),5
インゴットXRキャップ,0,0,8,0,10,99,0,62,89,-1,-1,2,0,0,風圧,9,運気,-2,,,,,,,獰猛な重牙,1,真紅蓮石,2,岩竜の重殻,5,獰猛化素材(Ｇ級pts),5
ハイメタＸヘルム,0,0,8,2,10,99,0,110,152,0,-1,2,-1,0,聴覚保護,5,雷耐性,2,,,,,,,メランジェ鉱石,5,ピュアクリスタル,1,マボロシチョウ,4,獄炎石,4
ハイメタＸキャップ,0,0,8,1,10,99,0,66,93,0,-1,3,-1,0,聴覚保護,6,雷耐性,2,,,,,,,メランジェ鉱石,5,ピュアクリスタル,1,マボロシチョウ,4,獄炎石,4
ハイメタＺヘルム,0,0,8,0,10,99,0,110,152,0,-1,2,-1,0,聴覚保護,7,納刀,2,,,,,,,溶岩竜の厚鱗,2,メランジェ鉱石,2,王族カナブン,4,怪鳥の重殻,4
ハイメタＺキャップ,0,0,8,0,10,99,0,66,93,0,-1,3,-1,0,聴覚保護,8,納刀,2,,,,,,,溶岩竜の厚鱗,2,メランジェ鉱石,2,王族カナブン,4,怪鳥の重殻,4
Ｋ・ロブスタＸヘルム,0,0,8,1,10,99,0,102,144,-1,4,-1,-1,-1,回避性能,2,泡沫,2,節食,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,水竜の特上ヒレ,2,溶岩竜の重牙,4
Ｋ・ロブスタＸマスク,0,0,8,1,10,99,0,61,88,-1,5,-1,-1,-1,節食,3,回避性能,2,泡沫,2,雷耐性,-2,,,エビの巨大殻,1,エビの大殻,3,水竜の特上ヒレ,2,溶岩竜の重牙,4
ヴァイクＸヘルム,0,0,8,2,10,99,0,110,152,0,3,-2,-1,0,斬れ味,3,水属性攻撃,2,,,,,,,メランジェ鉱石,2,ヨロイシダイ,3,水竜の特上ヒレ,3,ドス大食いマグロ,6
ヴァイクＸキャップ,0,0,8,2,10,99,0,66,93,0,4,-2,-1,0,弾薬節約,4,水属性攻撃,2,,,,,,,メランジェ鉱石,2,ヨロイシダイ,3,水竜の特上ヒレ,3,ドス大食いマグロ,6
ビストロＸトック,0,0,8,1,10,99,0,98,140,3,1,0,2,0,肉食,4,食事,3,回復量,-1,,,,,桃毛獣の豪剛毛,4,ビストロチケットＧ,2,アルビノの霜降り,1,狩技ドリンク,8
ビストロＸキャップ,0,0,8,1,10,99,0,58,85,4,1,0,3,0,食事,4,肉食,3,回復量,-1,,,,,桃毛獣の豪剛毛,4,ビストロチケットＧ,2,アルビノの霜降り,1,狩技ドリンク,8
パティシエＸトック,0,0,8,1,10,99,0,102,144,2,0,0,2,-2,炎熱適応,2,効果持続,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,ブランゴの豪剛毛,4,高級お食事券,2
パティシエＸキャップ,0,0,8,1,10,99,0,61,88,4,0,0,2,-2,効果持続,3,炎熱適応,2,節食,2,,,,,マボロシチョウ,2,ビストロチケットＧ,2,ブランゴの豪剛毛,4,高級お食事券,2
グルニャンＸトック,0,0,8,3,9,99,0,116,158,1,1,1,1,1,スタミナ,1,回復量,1,食欲,1,,,,,ビストロチケットＧ,1,獰猛化エキス,1,肉球の優待券,1,青熊獣の豪剛毛,8
グルニャンＸキャップ,0,0,8,3,9,99,0,69,96,1,1,1,1,1,回復量,2,スタミナ,1,食欲,1,,,,,ビストロチケットＧ,1,獰猛化エキス,1,肉球の優待券,1,青熊獣の豪剛毛,8
ロワーガＸテスタ,1,0,8,1,10,99,0,110,152,-2,0,2,-2,2,達人,5,会心強化,2,納刀研磨,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,雷光ゼリー,5,光蟲,5
ロワーガＸカプト,1,0,8,1,10,99,0,66,93,-2,0,3,-2,3,達人,6,会心強化,2,弾薬節約,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,雷光ゼリー,5,光蟲,5
ファルメルＸテスタ,2,0,8,1,10,99,0,110,152,-2,0,3,-2,2,達人,5,会心強化,2,納刀研磨,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,雷光ゼリー,5,光蟲,5
ファルメルＸカプト,2,0,8,1,10,99,0,66,93,-2,0,3,-2,3,達人,6,会心強化,2,弾薬節約,1,,,,,マボロシチョウ,3,オオクワアゲハ,2,雷光ゼリー,5,光蟲,5
エコールＸフード,2,0,8,0,10,99,0,102,144,0,0,0,0,0,千里眼,4,痛撃,2,狂撃耐性,1,,,,,不屈の証,1,極上の毛皮,5,純白の龍鱗,5,奇猿狐の豪剛毛,4
エコールＸキャップ,2,0,8,0,10,99,0,61,88,0,0,0,0,0,千里眼,4,狂撃耐性,2,痛撃,2,,,,,不屈の証,1,極上の毛皮,5,純白の龍鱗,5,奇猿狐の豪剛毛,4
ブレイブＸヘルム,0,0,8,2,11,99,0,106,148,0,0,0,0,0,闘魂,4,火属性攻撃,3,,,,,,,獰猛化狩猟の証Ⅳ,1,ベルナチケットＧ,1,極上の毛皮,2,黒蝕竜の厚鱗,3
ブレイブＸキャップ,0,0,8,2,11,99,0,63,90,1,1,1,1,1,闘魂,5,火属性攻撃,3,,,,,,,獰猛化狩猟の証Ⅳ,1,ベルナチケットＧ,1,極上の毛皮,2,黒蝕竜の厚鱗,3
アーティアＸヘルム,0,0,8,3,11,99,0,112,154,1,-2,-2,2,3,,,,,,,,,,,神代の破片,1,太古の破片,2,真紅蓮石,2,ユニオン鉱石,4
アーティアＸキャップ,0,0,8,3,11,99,0,67,94,3,-2,-2,2,3,雷属性攻撃,1,,,,,,,,,神代の破片,1,太古の破片,2,真紅蓮石,2,ユニオン鉱石,4
アーティアXRヘルム,0,0,8,1,11,99,0,106,148,1,-2,-2,2,3,高速設置,8,,,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,アルティマ結晶,6,,
アーティアXRキャップ,0,0,8,1,11,99,0,63,90,3,-2,-2,2,3,高速設置,9,,,,,,,,,獰猛化狩猟の証Ⅴ,1,神代の破片,1,アルティマ結晶,6,,
メイドＸカチューシャ,2,0,8,1,10,99,0,102,144,0,0,0,0,0,采配,2,運気,2,剛撃,2,,,,,ココットチケットＧ,1,怪鳥の厚鱗,5,モスの厚苔皮,2,モンスターの濃汁,3
プライベートＸグラス,2,0,8,1,10,99,0,61,88,0,0,0,0,0,采配,2,運気,2,裏稼業,2,,,,,ココットチケットＧ,1,怪鳥の厚鱗,5,モスの厚苔皮,2,モンスターの濃汁,3
撫子・雅【布冠】,2,0,8,1,10,99,0,102,144,0,0,0,0,0,無心,2,我慢,2,千里眼,2,観察眼,2,,,ユクモチケットＧ,1,ユクモの重木,2,潜口竜の厚皮,5,ピュアクリスタル,2
桔梗・雅【布冠】,2,0,8,1,10,99,0,61,88,0,0,0,0,0,観察眼,3,無心,2,我慢,2,千里眼,2,,,ユクモチケットＧ,1,ユクモの重木,2,潜口竜の厚皮,5,ピュアクリスタル,2
ホークＸハット,1,0,8,0,11,99,0,114,156,0,0,0,0,0,体術,5,食事,2,狂撃耐性,1,,,,,★生産素材未入力,1,,,,,,
ホークＸキャップ,1,0,8,0,11,99,0,68,95,0,0,0,0,0,体術,5,狂撃耐性,2,食事,2,,,,,★生産素材未入力,1,,,,,,
サージュＸフート,0,0,8,1,11,99,0,114,156,0,0,0,0,0,細菌学,4,捕獲,2,,,,,,,龍歴院チケットＧ,1,雲羊鹿の重角,2,獰猛な重牙,2,夜鳥の特上羽鱗,3
サージュＸキャップ,0,0,8,1,11,99,0,68,95,0,0,0,0,0,細菌学,4,捕獲,3,,,,,,,龍歴院チケットＧ,1,雲羊鹿の重角,2,獰猛な重牙,2,夜鳥の特上羽鱗,3
ドーベルＸヘルム,0,0,8,2,11,99,0,116,158,-2,0,0,0,4,龍属性攻撃,3,属性耐性,2,属性会心,2,,,,,重竜骨,2,いにしえの巨龍骨,3,黒蝕竜の剛惨爪,2,尖竜骨,5
ドーベルＸキャップ,0,0,8,2,11,99,0,69,96,-2,0,0,0,5,龍属性攻撃,4,属性耐性,2,属性会心,2,,,,,重竜骨,2,いにしえの巨龍骨,3,黒蝕竜の剛惨爪,2,尖竜骨,5
スカラーＸフード,2,0,8,2,11,99,0,114,156,0,0,0,0,0,笛,4,回避性能,2,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,海竜の剛角,1,メランジェ鉱石,5
スカラーＸベレー,2,0,8,1,11,99,0,68,95,0,0,0,0,0,精密射撃,4,回避性能,3,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,海竜の剛角,1,メランジェ鉱石,5
セイラーＸフード,2,0,8,1,11,99,0,114,156,0,0,0,0,0,溜め短縮,4,回避性能,3,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,海竜の厚鱗,4,砕竜の尖頭殻,2
セイラーＸキャップ,2,0,8,1,11,99,0,68,95,0,0,0,0,0,溜め短縮,4,回避性能,4,気配,-2,,,,,ユクモチケットＧ,1,龍歴院チケットＧ,1,海竜の厚鱗,4,砕竜の尖頭殻,2
マリネロＸフード,2,0,8,1,11,99,0,114,156,0,0,0,0,0,特殊攻撃,2,達人,2,連撃,2,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,鎧竜の重頭殻,2,海竜の厚鱗,3
マリネロＸキャップ,2,0,8,1,11,99,0,68,95,0,0,0,0,0,特殊攻撃,2,速射,2,達人,2,,,,,獰猛化狩猟の証Ⅴ,1,龍歴院チケットＧ,1,鎧竜の重頭殻,2,海竜の厚鱗,3
ズワロＸフード,0,0,8,1,9,99,0,90,132,-2,2,0,-1,1,回復速度,6,水属性攻撃,3,,,,,,,草食種の大重骨,2,垂皮竜の上皮,2,ファンゴの厚毛皮,3,大猪の硬い皮,2
ズワロＸフッド,0,0,8,1,9,99,0,52,79,-2,3,0,-1,1,回復速度,6,水属性攻撃,4,,,,,,,草食種の大重骨,2,垂皮竜の上皮,2,ファンゴの厚毛皮,3,大猪の硬い皮,2
ジャギィＸヘルム,0,0,8,0,9,99,0,90,132,-2,0,0,0,0,攻撃,5,火属性攻撃,3,体力,1,,,,,ジャギィの厚鱗,4,上質な鳥竜骨,6,ギアノスの厚鱗,3,エルトライト鉱石,2
ジャギィＸキャップ,0,0,8,0,9,99,0,52,79,-2,0,0,0,0,攻撃,5,火属性攻撃,4,体力,1,,,,,ジャギィの厚鱗,4,上質な鳥竜骨,6,ギアノスの厚鱗,3,エルトライト鉱石,2
ジャギィＸフェイク,0,0,8,0,10,99,0,46,73,-2,0,0,0,0,逆境,10,,,,,,,,,ジャギィの厚鱗,4,鳥竜種の牙,15,エルトライト鉱石,10,,
マッカォＸヘルム,0,0,8,1,9,99,0,92,134,-2,0,0,0,0,KO,3,跳躍,3,重撃,2,,,,,跳狗竜の厚鱗,3,偉大な冠羽,1,皇帝バッタ,2,ピュアクリスタル,1
マッカォＸキャップ,0,0,8,1,9,99,0,53,80,-2,1,1,1,1,跳躍,4,KO,3,重撃,2,,,,,跳狗竜の厚鱗,3,偉大な冠羽,1,皇帝バッタ,2,ピュアクリスタル,1
ランポスＸヘルム,0,0,8,1,10,99,0,92,134,0,0,0,-2,0,気絶,3,攻撃,1,,,,,,,ランポスの大厚皮,2,ランポスの厚鱗,4,ドスランポスの頭,1,エルトライト鉱石,3
ランポスＸキャップ,0,0,8,1,10,99,0,53,80,0,1,1,-2,0,気絶,4,攻撃,1,,,,,,,ランポスの大厚皮,2,ランポスの厚鱗,4,ドスランポスの頭,1,エルトライト鉱石,3
ギアノスＸヘルム,0,0,8,1,9,99,0,92,134,0,0,-1,2,0,氷属性攻撃,4,だるま,3,本気,2,,,,,ギアノスの大厚皮,3,ギアノスの大尖爪,2,黒狼鳥の堅殻,1,エルトライト鉱石,3
ギアノスＸキャップ,0,0,8,1,9,99,0,53,80,0,0,-1,3,0,だるま,4,氷属性攻撃,4,本気,2,,,,,ギアノスの大厚皮,3,ギアノスの大尖爪,2,黒狼鳥の堅殻,1,エルトライト鉱石,3
ゲネポスＸヘルム,0,0,8,2,10,99,0,94,136,0,0,1,-2,0,気配,3,麻痺,2,雷属性攻撃,1,,,,,ゲネポスの大剛牙,2,ゲネポスの大厚皮,4,ドスゲネポスの頭,2,エルトライト鉱石,3
